District 1,989,621,250,2490,4350,832,1064,311,72,1447,221,3307,2490,5797,15143,4996,261,86,Budapest,District 1
District 2,4759,3205,1318,9197,18479,2506,3108,1301,262,4671,613,13953,9197,23150,63711,22082,275,95,Budapest,District 2
District 3,7314,4908,1472,11675,25369,4754,5982,2354,490,8826,1068,22520,11675,34195,93741,34177,274,100,Budapest,District 3
District 4,6319,4276,1113,8566,20274,4351,4649,1835,360,6844,809,18552,8566,27118,75344,27952,278,103,Budapest,District 4
District 5,819,457,155,2805,4236,985,1311,277,66,1654,232,3085,2805,5890,14462,4336,246,74,Budapest,District 5
District 6,1374,749,270,4179,6572,2128,2012,401,102,2515,320,4908,4179,9087,22594,6935,249,76,Budapest,District 6
District 7,2087,1112,441,5873,9513,3232,3042,688,173,3903,523,7543,5873,13416,33711,10782,251,80,Budapest,District 7
District 8,2982,1758,720,7367,12827,4243,3865,1065,335,5265,640,10725,7367,18092,47045,16126,260,89,Budapest,District 8
District 9,2484,1406,430,6562,10882,3451,2940,689,212,3841,469,8161,6562,14723,37367,11762,254,80,Budapest,District 9
District 10,4658,2732,895,6990,15275,3767,3624,1414,337,5375,646,13660,6990,20650,56561,20636,274,100,Budapest,District 10
District 11,6409,4520,1394,14838,27161,5200,5838,1812,369,8019,1009,20342,14838,35180,93018,30677,264,87,Budapest,District 11
District 12,2719,1990,830,6127,11666,1666,2154,779,181,3114,422,8653,6127,14780,40210,13764,272,93,Budapest,District 12
District 13,5464,3187,770,12856,22277,5935,5862,1471,293,7626,976,17047,12856,29903,76340,24160,255,81,Budapest,District 13
District 14,5955,3909,1011,13089,23964,5550,5742,1650,279,7671,897,18546,13089,31635,82595,26996,261,85,Budapest,District 14
District 15,4856,3173,846,7207,16082,3482,4018,1451,303,5772,710,14647,7207,21854,59781,21845,274,100,Budapest,District 15
District 16,4519,3560,1075,6958,16112,2354,2692,1142,247,4081,574,13235,6958,20193,57229,20924,283,104,Budapest,District 16
District 17,5473,4577,1385,7479,18914,2991,3267,1438,354,5059,721,16494,7479,23973,69360,26473,289,110,Budapest,District 17
District 18,6130,4709,1421,9232,21492,4080,4226,1666,353,6245,878,18505,9232,27737,78174,28945,282,104,Budapest,District 18
District 19,3675,2482,745,5550,12452,2543,2798,992,216,4006,496,10908,5550,16458,45437,16527,276,100,Budapest,District 19
District 20,3904,2568,754,6245,13471,3177,2908,1014,231,4153,569,11379,6245,17624,48312,17217,274,98,Budapest,District 20
District 21,4724,3153,906,6688,15471,3405,3542,1376,314,5232,697,14015,6688,20703,57492,21318,278,103,Budapest,District 21
District 22,3273,2575,900,5030,11778,1892,2051,869,216,3136,535,9884,5030,14914,42573,15881,285,106,Budapest,District 22
District 23,1297,1116,340,1771,4524,893,845,382,82,1309,199,4062,1771,5833,16881,6524,289,112,Budapest,District 23
Capital total,92183,62743,19441,168774,343141,73417,77540,26377,5847,109764,14224,284131,168774,452905,1227081,431035,271,95,Budapest,Capital total
Towns of county right,9001,5623,2078,15056,31758,6380,6173,2276,567,9016,1124,25718,15056,40774,112389,39857,276,98,Bács-Kiskun county,Towns of county right
Other towns,6535,4367,1274,10211,22387,4101,3625,1369,353,5347,694,17523,10211,27734,77128,27007,278,97,Bács-Kiskun county,Other towns
Towns together,15536,9990,3352,25267,54145,10481,9798,3645,920,14363,1818,43241,25267,68508,189517,66864,277,98,Bács-Kiskun county,Towns together
Villages,8764,6097,2868,13188,30917,6323,3978,1606,637,6221,1088,23950,13188,37138,108292,40237,292,108,Bács-Kiskun county,Villages
County total,24300,16087,6220,38455,85062,16804,13776,5251,1557,20584,2906,67191,38455,105646,297809,107101,282,101,Bács-Kiskun county,County total
Districts,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Districts
J01 Bólyi,784,641,228,1208,2861,452,260,117,52,429,70,2082,1208,3290,9651,3500,293,106,Bács-Kiskun county,J01 Bólyi
J02 Hegyháti,862,547,271,1332,3012,687,405,158,41,604,95,2284,1332,3616,10440,3812,289,105,Bács-Kiskun county,J02 Hegyháti
J03 Komlói,2387,1320,424,3975,8106,1764,1415,514,131,2060,279,6191,3975,10166,27578,9306,271,92,Bács-Kiskun county,J03 Komlói
J04 Mohácsi,2309,1525,506,3782,8122,1345,1138,510,137,1785,269,6125,3782,9907,27674,9645,279,97,Bács-Kiskun county,J04 Mohácsi
J05 Pécsi,11270,7530,2774,18015,39589,7810,7069,2669,728,10466,1354,32040,18015,50055,140108,50464,280,101,Bács-Kiskun county,J05 Pécsi
J06 Pécsváradi,776,603,206,1299,2884,402,343,128,38,509,82,2094,1299,3393,9699,3422,286,101,Bács-Kiskun county,J06 Pécsváradi
J07 Sellyei,897,586,326,1397,3206,727,484,171,82,737,126,2546,1397,3943,11495,4346,292,110,Bács-Kiskun county,J07 Sellyei
J08 Siklósi,2301,1571,740,3635,8247,1697,1280,442,152,1874,306,6486,3635,10121,28998,10630,287,105,Bács-Kiskun county,J08 Siklósi
J09 Szentlõrinci,1012,719,298,1352,3381,698,474,206,64,744,115,2773,1352,4125,12111,4605,294,112,Bács-Kiskun county,J09 Szentlõrinci
J10 Szigetvári,1702,1045,447,2460,5654,1222,908,336,132,1376,210,4570,2460,7030,20055,7371,285,105,Bács-Kiskun county,J10 Szigetvári
Statistical micro-regions,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Statistical micro-regions
K01 Komlói,2585,1454,483,4179,8701,1861,1457,543,141,2141,291,6663,4179,10842,29663,10120,274,93,Bács-Kiskun county,K01 Komlói
K02 Mohácsi,3158,2194,748,5092,11192,1829,1424,634,191,2249,342,8349,5092,13441,38008,13375,283,100,Bács-Kiskun county,K02 Mohácsi
K03 Pécsi,10983,7355,2695,17666,38699,7626,6969,2619,718,10306,1326,31339,17666,49005,137022,49318,280,101,Bács-Kiskun county,K03 Pécsi
K04 Pécsváradi,799,636,225,1297,2957,448,372,138,41,551,97,2211,1297,3508,10083,3618,287,103,Bács-Kiskun county,K04 Pécsváradi
K05 Sásdi,943,586,282,1467,3278,735,443,174,44,661,101,2472,1467,3939,11302,4085,287,104,Bács-Kiskun county,K05 Sásdi
K06 Sellyei,817,527,302,1307,2953,688,449,159,74,682,118,2328,1307,3635,10567,3979,291,109,Bács-Kiskun county,K06 Sellyei
K07 Siklósi,2301,1571,740,3635,8247,1697,1280,442,152,1874,306,6486,3635,10121,28998,10630,287,105,Bács-Kiskun county,K07 Siklósi
K08 Szentlõrinci,989,706,291,1324,3310,679,463,204,64,731,112,2717,1324,4041,11866,4515,294,112,Bács-Kiskun county,K08 Szentlõrinci
K09 Szigetvári,1725,1058,454,2488,5725,1241,919,338,132,1389,213,4626,2488,7114,20300,7461,285,105,Bács-Kiskun county,K09 Szigetvári
Size-groups of population,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Size-groups of population
Towns,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Towns
Together,15536,9990,3352,25267,54145,10481,9798,3645,920,14363,1818,43241,25267,68508,189517,66864,277,98,Bács-Kiskun county,Together
Villages,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Villages
  199 and less,714,548,308,1176,2746,759,448,169,56,673,143,2243,1176,3419,10049,3884,294,114,Bács-Kiskun county,  199 and less
Together,8764,6097,2868,13188,30917,6323,3978,1606,637,6221,1088,23950,13188,37138,108292,40237,292,108,Bács-Kiskun county,Together
Total,24300,16087,6220,38455,85062,16804,13776,5251,1557,20584,2906,67191,38455,105646,297809,107101,282,101,Bács-Kiskun county,Total
Of which:,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Of which:
Data of localities,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Data of localities
County seat,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,County seat
J05 K03 Pécs,9001,5623,2078,15056,31758,6380,6173,2276,567,9016,1124,25718,15056,40774,112389,39857,276,98,Bács-Kiskun county,J05 K03 Pécs
Other towns,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Other towns
J01 K02 Bóly,243,209,54,434,940,106,82,34,12,128,13,634,434,1068,3026,1018,283,95,Bács-Kiskun county,J01 K02 Bóly
J08 K07 Harkány,272,167,41,443,923,161,156,52,11,219,35,699,443,1142,3103,1038,272,91,Bács-Kiskun county,J08 K07 Harkány
J03 K01 Komló,1560,853,265,2610,5288,1222,1083,400,104,1587,203,4265,2610,6875,18541,6378,270,93,Bács-Kiskun county,J03 K01 Komló
J05 K03 Kozármisleny,412,441,114,514,1481,210,136,77,31,244,39,1211,514,1725,5259,2053,305,119,Bács-Kiskun county,J05 K03 Kozármisleny
J02 K05 Mágocs,165,127,36,276,604,115,62,29,3,94,10,422,276,698,1968,666,282,95,Bács-Kiskun county,J02 K05 Mágocs
J04 K02 Mohács,1147,740,220,1878,3985,704,638,272,72,982,119,3089,1878,4967,13707,4755,276,96,Bács-Kiskun county,J04 K02 Mohács
J06 K04 Pécsvárad,266,219,67,419,971,123,115,45,10,170,26,722,419,1141,3286,1174,288,103,Bács-Kiskun county,J06 K04 Pécsvárad
J02 K05 Sásd,245,136,54,363,798,125,119,41,6,166,28,601,363,964,2675,913,277,95,Bács-Kiskun county,J02 K05 Sásd
J07 K06 Sellye,180,106,27,333,646,108,116,37,7,160,24,473,333,806,2152,700,267,87,Bács-Kiskun county,J07 K06 Sellye
J08 K07 Siklós,642,436,140,930,2148,434,397,125,42,564,70,1782,930,2712,7624,2764,281,102,Bács-Kiskun county,J08 K07 Siklós
J09 K08 Szentlõrinc,475,353,103,642,1573,265,229,92,15,336,45,1267,642,1909,5489,2007,288,105,Bács-Kiskun county,J09 K08 Szentlõrinc
J10 K09 Szigetvár,754,451,114,1112,2431,441,414,133,35,582,66,1901,1112,3013,8263,2819,274,94,Bács-Kiskun county,J10 K09 Szigetvár
J08 K07 Villány,174,129,39,257,599,87,78,32,5,115,16,457,257,714,2035,722,285,101,Bács-Kiskun county,J08 K07 Villány
Villages,,,,,,,,,,,,,,,,,,,Bács-Kiskun county,Villages
J05 K03 Abaliget,37,40,10,43,130,25,15,9,5,29,2,116,43,159,490,201,308,126,Bács-Kiskun county,J05 K03 Abaliget
J07 K06 Adorjás,6,6,13,18,43,8,.,.,2,2,0,27,18,45,162,74,360,164,Bács-Kiskun county,J07 K06 Adorjás
J02 K05 Ág,15,5,5,17,42,17,5,1,1,7,1,32,17,49,149,58,304,118,Bács-Kiskun county,J02 K05 Ág
J10 K09 Almamellék,19,19,13,44,95,29,6,4,4,14,1,65,44,109,332,128,305,117,Bács-Kiskun county,J10 K09 Almamellék
J10 K09 Almáskeresztúr,3,2,1,9,15,5,6,1,.,7,2,13,9,22,56,19,255,86,Bács-Kiskun county,J10 K09 Almáskeresztúr
J02 K05 Alsómocsolád,13,12,5,33,63,13,8,4,3,15,3,45,33,78,220,79,282,101,Bács-Kiskun county,J02 K05 Alsómocsolád
J08 K07 Alsószentmárton,40,46,91,97,274,78,16,11,4,31,10,208,97,305,1077,498,353,163,Bács-Kiskun county,J08 K07 Alsószentmárton
J06 K04 Apátvarasd,7,9,2,13,31,8,2,1,.,3,0,21,13,34,101,36,297,106,Bács-Kiskun county,J06 K04 Apátvarasd
J05 K03 Aranyosgadány,15,22,10,21,68,20,8,6,4,18,5,65,21,86,279,125,324,145,Bács-Kiskun county,J05 K03 Aranyosgadány
J05 K03 Áta,13,9,5,18,45,9,6,.,.,6,1,33,18,51,151,55,296,108,Bács-Kiskun county,J05 K03 Áta
J01 K02 Babarc,48,31,14,91,184,29,17,9,5,31,6,124,91,215,609,210,283,98,Bács-Kiskun county,J01 K02 Babarc
J08 K07 Babarcszõlõs,4,8,4,7,23,8,1,1,3,5,1,21,7,28,100,49,357,175,Bács-Kiskun county,J08 K07 Babarcszõlõs
J02 K05 Bakóca,18,11,3,31,63,13,12,4,1,17,4,49,31,80,217,74,271,93,Bács-Kiskun county,J02 K05 Bakóca
J05 K03 Bakonya,10,21,7,37,75,18,10,5,3,18,6,56,37,93,273,105,294,113,Bács-Kiskun county,J05 K03 Bakonya
J07 K03 Baksa,55,47,16,67,185,24,22,9,2,33,5,151,67,218,651,248,299,114,Bács-Kiskun county,J07 K03 Baksa
J10 K09 Bánfa,10,7,7,21,45,17,3,2,.,5,2,29,21,50,150,55,300,110,Bács-Kiskun county,J10 K09 Bánfa
J04 K02 Bár,41,23,6,60,130,24,19,8,2,29,6,99,60,159,437,148,275,93,Bács-Kiskun county,J04 K02 Bár
J07 K06 Baranyahídvég,13,8,3,19,43,13,8,3,2,13,4,37,19,56,160,61,286,109,Bács-Kiskun county,J07 K06 Baranyahídvég
J02 K05 Baranyajenõ,23,19,10,35,87,28,13,8,6,27,5,79,35,114,357,156,313,137,Bács-Kiskun county,J02 K05 Baranyajenõ
J02 K05 Baranyaszentgyörgy,10,2,5,15,32,15,7,1,.,8,1,25,15,40,113,41,283,103,Bács-Kiskun county,J02 K05 Baranyaszentgyörgy
J10 K09 Basal,18,7,3,13,41,9,8,2,.,10,2,38,13,51,146,54,286,106,Bács-Kiskun county,J10 K09 Basal
J01 K02 Belvárdgyula,26,14,16,41,97,34,5,4,5,14,5,70,41,111,350,142,315,128,Bács-Kiskun county,J01 K02 Belvárdgyula
J08 K07 Beremend,197,91,23,297,608,116,96,30,5,131,22,442,297,739,1979,632,268,86,Bács-Kiskun county,J08 K07 Beremend
J05 K04 Berkesd,63,42,21,67,193,54,36,10,4,50,9,176,67,243,722,286,297,118,Bács-Kiskun county,J05 K04 Berkesd
J07 K06 Besence,6,4,3,5,18,9,3,2,1,6,0,19,5,24,78,36,325,150,Bács-Kiskun county,J07 K06 Besence
J04 K02 Bezedek,16,8,4,20,48,5,12,5,2,19,5,47,20,67,189,74,282,110,Bács-Kiskun county,J04 K02 Bezedek
J09 K08 Bicsérd,74,63,22,91,250,48,26,11,3,40,7,199,91,290,869,329,300,113,Bács-Kiskun county,J09 K08 Bicsérd
J03 K05 Bikal,66,28,5,104,203,36,22,10,1,33,5,132,104,236,623,184,264,78,Bács-Kiskun county,J03 K05 Bikal
J05 K03 Birján,34,25,16,49,124,30,16,9,1,26,3,101,49,150,448,174,299,116,Bács-Kiskun county,J05 K03 Birján
J08 K07 Bisse,11,13,3,23,50,8,11,4,.,15,3,42,23,65,180,65,277,100,Bács-Kiskun county,J08 K07 Bisse
J09 K08 Boda,29,21,7,31,88,11,13,7,4,24,5,81,31,112,333,133,297,119,Bács-Kiskun county,J09 K08 Boda
J03 K01 Bodolyabér,12,8,5,34,59,16,5,3,1,9,1,34,34,68,186,59,274,87,Bács-Kiskun county,J03 K01 Bodolyabér
J05 K03 Bogád,71,68,22,91,252,58,29,11,8,48,4,209,91,300,910,358,303,119,Bács-Kiskun county,J05 K03 Bogád
J07 K06 Bogádmindszent,29,25,11,33,98,22,14,5,1,20,6,85,33,118,361,145,306,123,Bács-Kiskun county,J07 K06 Bogádmindszent
J07 K06 Bogdása,17,12,7,24,60,12,10,.,3,13,1,49,24,73,214,81,293,111,Bács-Kiskun county,J07 K06 Bogdása
J10 K09 Boldogasszonyfa,26,14,10,45,95,35,20,5,2,27,3,77,45,122,342,125,280,102,Bács-Kiskun county,J10 K09 Boldogasszonyfa
J01 K02 Borjád,28,21,7,35,91,17,11,4,3,18,5,74,35,109,321,121,294,111,Bács-Kiskun county,J01 K02 Borjád
J05 K03 Bosta,4,6,4,10,24,10,9,2,3,14,2,28,10,38,114,52,300,137,Bács-Kiskun county,J05 K03 Bosta
J10 K09 Botykapeterd,16,13,15,27,71,14,3,5,3,11,2,55,27,82,273,120,333,146,Bács-Kiskun county,J10 K09 Botykapeterd
J09 K08 Bükkösd,90,46,21,108,265,68,32,14,4,50,13,207,108,315,906,326,288,103,Bács-Kiskun county,J09 K08 Bükkösd
J10 K09 Bürüs,4,4,2,5,15,5,.,3,.,3,0,13,5,18,58,25,322,139,Bács-Kiskun county,J10 K09 Bürüs
J08 K07 Cún,10,9,14,10,43,16,13,.,2,15,4,48,10,58,196,95,338,164,Bács-Kiskun county,J08 K07 Cún
J07 K06 Csányoszró,52,30,9,65,156,26,20,14,5,39,6,130,65,195,560,209,287,107,Bács-Kiskun county,J07 K06 Csányoszró
J08 K07 Csarnóta,4,11,4,13,32,12,3,3,.,6,0,25,13,38,117,47,308,124,Bács-Kiskun county,J08 K07 Csarnóta
J10 K09 Csebény,6,3,3,7,19,5,4,1,.,5,1,17,7,24,78,35,325,146,Bács-Kiskun county,J10 K09 Csebény
J09 K08 Cserdi,14,19,12,27,72,38,15,4,5,24,2,69,27,96,308,140,321,146,Bács-Kiskun county,J09 K08 Cserdi
J05 K03 Cserkút,34,26,20,57,137,37,10,10,4,24,1,104,57,161,492,194,306,120,Bács-Kiskun county,J05 K03 Cserkút
J10 K09 Csertõ,26,15,13,33,87,21,7,6,2,15,3,69,33,102,312,123,306,121,Bács-Kiskun county,J10 K09 Csertõ
J09 K08 Csonkamindszent,10,10,4,14,38,6,6,3,.,9,3,33,14,47,139,54,296,115,Bács-Kiskun county,J09 K08 Csonkamindszent
J10 K09 Dencsháza,56,20,13,48,137,36,28,12,3,43,9,132,48,180,519,202,288,112,Bács-Kiskun county,J10 K09 Dencsháza
J09 K08 Dinnyeberki,6,4,3,6,19,8,1,.,1,2,0,15,6,21,67,27,319,129,Bács-Kiskun county,J09 K08 Dinnyeberki
J08 K07 Diósviszló,43,28,16,72,159,57,24,14,6,44,5,131,72,203,589,227,290,112,Bács-Kiskun county,J08 K07 Diósviszló
J08 K07 Drávacsehi,12,10,7,18,47,16,4,2,1,7,0,36,18,54,168,67,311,124,Bács-Kiskun county,J08 K07 Drávacsehi
J08 K07 Drávacsepely,14,9,4,29,56,18,5,1,.,6,0,33,29,62,169,51,273,82,Bács-Kiskun county,J08 K07 Drávacsepely
J07 K06 Drávafok,28,15,13,47,103,26,16,7,7,30,5,86,47,133,400,164,301,123,Bács-Kiskun county,J07 K06 Drávafok
J07 K06 Drávaiványi,10,3,10,10,33,10,6,2,2,10,1,33,10,43,148,72,344,167,Bács-Kiskun county,J07 K06 Drávaiványi
J07 K06 Drávakeresztúr,2,4,1,9,16,5,3,3,1,7,1,14,9,23,65,26,283,113,Bács-Kiskun county,J07 K06 Drávakeresztúr
J08 K07 Drávapalkonya,10,6,12,25,53,16,9,6,5,20,8,48,25,73,233,107,319,147,Bács-Kiskun county,J08 K07 Drávapalkonya
J08 K07 Drávapiski,1,2,4,11,18,7,4,.,.,4,0,11,11,22,64,24,291,109,Bács-Kiskun county,J08 K07 Drávapiski
J08 K07 Drávaszabolcs,56,31,8,71,166,39,27,4,6,37,4,132,71,203,566,197,279,97,Bács-Kiskun county,J08 K07 Drávaszabolcs
J08 K07 Drávaszerdahely,17,6,1,18,42,11,6,5,.,11,2,35,18,53,143,48,270,91,Bács-Kiskun county,J08 K07 Drávaszerdahely
J07 K06 Drávasztára,23,10,8,54,95,18,9,3,1,13,3,54,54,108,290,87,269,81,Bács-Kiskun county,J07 K06 Drávasztára
J04 K02 Dunaszekcsõ,129,95,33,194,451,62,58,30,10,98,14,355,194,549,1582,582,288,106,Bács-Kiskun county,J04 K02 Dunaszekcsõ
J05 K03 Egerág,69,63,17,93,242,44,25,13,4,42,3,191,93,284,839,313,295,110,Bács-Kiskun county,J05 K03 Egerág
J08 K07 Egyházasharaszti,15,14,7,35,71,21,10,2,4,16,4,52,35,87,249,91,286,105,Bács-Kiskun county,J08 K07 Egyházasharaszti
J03 K01 Egyházaskozár,61,31,15,112,219,34,19,6,3,28,5,135,112,247,678,212,274,86,Bács-Kiskun county,J03 K01 Egyházaskozár
J05 K03 Ellend,7,13,.,28,48,9,10,3,1,14,2,34,28,62,162,52,261,84,Bács-Kiskun county,J05 K03 Ellend
J10 K09 Endrõc,36,13,6,35,90,14,16,3,2,21,5,76,35,111,310,109,279,98,Bács-Kiskun county,J10 K09 Endrõc
J04 K02 Erdõsmárok,7,4,2,10,23,3,3,.,.,3,1,16,10,26,76,27,292,104,Bács-Kiskun county,J04 K02 Erdõsmárok
J06 K04 Erdõsmecske,19,17,13,29,78,9,10,6,3,19,3,68,29,97,303,128,312,132,Bács-Kiskun county,J06 K04 Erdõsmecske
J06 K04 Erzsébet,13,13,5,36,67,16,5,3,1,9,1,40,36,76,213,70,280,92,Bács-Kiskun county,J06 K04 Erzsébet
J06 K04 Fazekasboda,14,7,6,22,49,9,5,3,1,9,0,36,22,58,169,62,291,107,Bács-Kiskun county,J06 K04 Fazekasboda
J04 K02 Feked,7,7,3,37,54,4,4,3,.,7,2,24,37,61,157,42,257,69,Bács-Kiskun county,J04 K02 Feked
J02 K05 Felsõegerszeg,7,4,3,19,33,9,3,3,.,6,1,20,19,39,106,34,272,87,Bács-Kiskun county,J02 K05 Felsõegerszeg
J07 K06 Felsõszentmárton,61,25,9,155,250,31,26,10,4,40,9,135,155,290,739,199,255,69,Bács-Kiskun county,J07 K06 Felsõszentmárton
J08 K07 Garé,17,11,12,30,70,11,12,1,1,14,2,54,30,84,251,97,299,115,Bács-Kiskun county,J08 K07 Garé
J09 K08 Gerde,27,25,22,45,119,35,16,7,4,27,1,101,45,146,467,202,320,138,Bács-Kiskun county,J09 K08 Gerde
J02 K05 Gerényes,17,10,9,25,61,27,4,4,.,8,1,44,25,69,212,82,307,119,Bács-Kiskun county,J02 K05 Gerényes
J06 K02 Geresdlak,65,28,14,102,209,32,26,7,2,35,3,142,102,244,683,230,280,94,Bács-Kiskun county,J06 K02 Geresdlak
J07 K06 Gilvánfa,6,16,25,18,65,32,4,3,9,16,1,63,18,81,331,185,409,228,Bács-Kiskun county,J07 K06 Gilvánfa
J08 K07 Gordisa,19,11,11,17,58,18,13,2,1,16,5,57,17,74,230,98,311,132,Bács-Kiskun county,J08 K07 Gordisa
J02 K05 Gödre,63,36,20,85,204,45,40,17,3,60,6,179,85,264,768,300,291,114,Bács-Kiskun county,J02 K05 Gödre
J05 K03 Görcsöny,118,61,19,146,344,52,43,18,4,65,10,263,146,409,1143,390,279,95,Bács-Kiskun county,J05 K03 Görcsöny
J04 K02 Görcsönydoboka,23,23,7,49,102,13,12,1,1,14,6,67,49,116,325,107,280,92,Bács-Kiskun county,J04 K02 Görcsönydoboka
J05 K03 Gyód,53,29,17,71,170,38,22,5,3,30,5,129,71,200,580,210,290,105,Bács-Kiskun county,J05 K03 Gyód
J09 K08 Gyöngyfa,4,4,7,9,24,8,3,3,1,7,1,22,9,31,112,57,361,184,Bács-Kiskun county,J09 K08 Gyöngyfa
J10 K09 Gyöngyösmellék,18,12,12,21,63,18,6,4,3,13,3,55,21,76,248,109,326,143,Bács-Kiskun county,J10 K09 Gyöngyösmellék
J01 K02 Hásságy,15,18,1,39,73,7,7,2,1,10,1,44,39,83,224,68,270,82,Bács-Kiskun county,J01 K02 Hásságy
J03 K01 Hegyhátmaróc,9,4,1,21,35,6,4,1,2,7,2,21,21,42,109,32,260,76,Bács-Kiskun county,J03 K01 Hegyhátmaróc
J07 K06 Hegyszentmárton,26,19,10,37,92,24,15,6,2,23,3,78,37,115,338,131,294,114,Bács-Kiskun county,J07 K06 Hegyszentmárton
J09 K08 Helesfa,24,10,7,40,81,21,10,5,1,16,3,57,40,97,274,96,282,99,Bács-Kiskun county,J09 K08 Helesfa
J09 K08 Hetvehely,40,20,13,42,115,19,9,4,2,15,3,88,42,130,393,148,302,114,Bács-Kiskun county,J09 K08 Hetvehely
J06 K04 Hidas,138,121,45,220,524,74,64,16,10,90,16,394,220,614,1800,662,293,108,Bács-Kiskun county,J06 K04 Hidas
J04 K02 Himesháza,94,38,2,140,274,26,35,16,1,52,9,186,140,326,846,246,260,75,Bács-Kiskun county,J04 K02 Himesháza
J07 K06 Hirics,6,11,13,10,40,16,6,3,3,12,2,42,10,52,194,102,373,196,Bács-Kiskun county,J07 K06 Hirics
J10 K09 Hobol,82,43,20,94,239,50,22,16,7,45,8,190,94,284,833,310,293,109,Bács-Kiskun county,J10 K09 Hobol
J04 K02 Homorúd,39,18,11,78,146,29,23,5,5,33,5,101,78,179,486,161,272,90,Bács-Kiskun county,J04 K02 Homorúd
J10 K09 Horváthertelend,4,4,1,8,17,4,3,1,1,5,1,14,8,22,62,23,282,105,Bács-Kiskun county,J10 K09 Horváthertelend
J05 K01 Hosszúhetény,279,173,70,339,861,145,80,45,13,138,18,660,339,999,2947,1087,295,109,Bács-Kiskun county,J05 K01 Hosszúhetény
J05 K03 Husztót,6,1,3,5,15,3,1,1,.,2,0,12,5,17,53,21,312,124,Bács-Kiskun county,J05 K03 Husztót
J10 K09 Ibafa,15,10,7,19,51,20,4,4,1,9,3,41,19,60,184,73,307,122,Bács-Kiskun county,J10 K09 Ibafa
J08 K07 Illocska,11,11,9,24,55,18,4,3,2,9,1,40,24,64,206,87,322,136,Bács-Kiskun county,J08 K07 Illocska
J08 K07 Ipacsfa,10,8,6,16,40,4,5,5,.,10,4,34,16,50,149,59,298,118,Bács-Kiskun county,J08 K07 Ipacsfa
J08 K07 Ivánbattyán,7,5,.,14,26,4,5,1,.,6,2,18,14,32,82,24,256,75,Bács-Kiskun county,J08 K07 Ivánbattyán
J04 K02 Ivándárda,15,12,5,24,56,9,3,3,.,6,2,38,24,62,181,63,292,102,Bács-Kiskun county,J04 K02 Ivándárda
J09 K08 Kacsóta,16,10,7,26,59,19,11,2,1,14,4,47,26,73,216,84,296,115,Bács-Kiskun county,J09 K08 Kacsóta
J07 K06 Kákics,16,8,3,19,46,22,11,1,2,14,2,41,19,60,169,63,282,105,Bács-Kiskun county,J07 K06 Kákics
J03 K01 Kárász,24,14,5,41,84,21,10,4,1,15,2,58,41,99,271,88,274,89,Bács-Kiskun county,J03 K01 Kárász
J08 K07 Kásád,19,7,2,53,81,17,14,2,.,16,3,44,53,97,235,57,242,59,Bács-Kiskun county,J08 K07 Kásád
J10 K09 Katádfa,12,6,4,14,36,17,8,1,1,10,0,32,14,46,135,53,293,115,Bács-Kiskun county,J10 K09 Katádfa
J06 K04 Kátoly,14,18,5,42,79,11,7,2,1,10,3,47,42,89,249,81,280,91,Bács-Kiskun county,J06 K04 Kátoly
J06 K04 Kékesd,15,5,4,13,37,8,6,1,1,8,2,32,13,45,131,49,291,109,Bács-Kiskun county,J06 K04 Kékesd
J08 K07 Kémes,33,28,6,41,108,17,10,6,5,21,4,88,41,129,383,146,297,113,Bács-Kiskun county,J08 K07 Kémes
J07 K06 Kemse,7,2,.,6,15,5,4,.,.,4,1,13,6,19,49,15,258,79,Bács-Kiskun county,J07 K06 Kemse
J05 K03 Keszü,91,94,22,104,311,59,28,17,7,52,13,259,104,363,1113,439,307,121,Bács-Kiskun county,J05 K03 Keszü
J10 K09 Kétújfalu,52,37,12,58,159,25,25,12,3,40,7,141,58,199,586,228,294,115,Bács-Kiskun county,J10 K09 Kétújfalu
J09 K08 Királyegyháza,47,31,25,88,191,28,29,15,7,51,9,154,88,242,707,274,292,113,Bács-Kiskun county,J09 K08 Királyegyháza
J07 K06 Kisasszonyfa,12,9,4,14,39,11,6,3,.,9,2,34,14,48,144,57,300,119,Bács-Kiskun county,J07 K06 Kisasszonyfa
J02 K05 Kisbeszterce,5,5,.,11,21,11,1,1,2,4,2,14,11,25,70,24,280,96,Bács-Kiskun county,J02 K05 Kisbeszterce
J01 K02 Kisbudmér,3,9,6,8,26,4,3,1,1,5,1,23,8,31,108,51,348,165,Bács-Kiskun county,J01 K02 Kisbudmér
J08 K07 Kisdér,3,4,3,17,27,4,1,2,1,4,1,14,17,31,89,31,287,100,Bács-Kiskun county,J08 K07 Kisdér
J10 K09 Kisdobsza,16,14,7,23,60,12,7,3,2,12,0,49,23,72,218,86,303,119,Bács-Kiskun county,J10 K09 Kisdobsza
J02 K05 Kishajmás,11,4,9,18,42,18,5,2,3,10,1,34,18,52,168,74,323,142,Bács-Kiskun county,J02 K05 Kishajmás
